LocationID,population
759dd379-0fd6-4826-aa12-4f39b4f2ebdd,1944643.0
4a0d9d96-413f-4131-a628-bedbdaf81141,6229794.0
e0771186-15a7-4395-9469-baeeca1576bd,4689021.0
53dc0e4c-6f22-408e-ad77-7b7cee8c7f08,6653210.0
1d8641b3-78e4-4708-96e6-64f90ac34ecd,38244.0
670e3a25-597e-4fdb-9d6e-239fed120525,2823859.0
e6c04ef0-76af-4322-a1b1-db148ff287b6,594130.0
32c605b4-10b6-4dd7-ad53-fbd518d6ca76,2103721.0
95b5ad2a-09b3-4278-bda7-9a6fa674d1bd,25054161.0
71630f9e-2a2e-4d88-9db0-2054fd2339d7,19196246.0
5e7fb40b-a05e-468f-91f0-e583cb527396,31381992.0
a9701ead-9bec-4bf0-8628-9c2fcb09ed07,392709.0
c8c82480-e874-4cab-b082-c360085c744e,17885245.0
03e68e52-4ad5-4b28-873a-13bc654baf3a,416338.0
5b61d6ee-8f7d-485a-8b0c-d0f1430e34da,19245344.0
9bd7ae39-5621-4318-8f30-7302ad9bcf05,1356388.0
b8d631a3-8bd7-4d83-b49f-76c8aa7ea61c,124574795.0
2f67d759-d8e5-4dc1-aa61-d447ca672abc,3474121.0
8a343039-6bec-44a5-b87b-b8e0fc1723df,30645.0
1490d3d1-b95e-44fb-8ecf-20c44c2b1dc2,3068243.0
b969adc2-fbb7-4dd1-af36-0a3a3ef019c7,642550.0
81c1edef-25e4-416c-a6c5-8247e5687b6b,33986655.0
595311cb-7dc9-4bc9-9612-c16cc61318a4,26573706.0
574702f7-df5e-446e-8321-1e854e02482e,55123814.0
d48caa6a-4bbe-4dc3-8985-3d211a1b3b7f,29384297.0
4fd2b0ff-7680-4fb5-8d0c-ffd01b49d849,17084719.0
30a0731a-315b-40ec-947f-823add188416,4510327.0
1b0234a1-8a38-487f-a895-1761a6fbcf5e,6025951.0
ca5076fe-a937-43df-898e-affd89c5b66b,19245344.0
0bf6ff31-3422-4940-b171-b6ff2f93aeac,190632261.0
2abc0f85-1950-4d1e-b364-1be2242c1e19,5320045.0
7a470bc6-88ce-4bc5-abb9-f1434dc0c733,3424386.0
5f96ba81-e816-4cce-8514-948546d58865,204924861.0
bb785beb-f506-496b-a58c-9322d475118f,3753142.0
2bcab787-401c-4f9f-9d02-64b95ec8fe4c,6909701.0
a3bf377d-2ecf-48b8-962a-60c5950bec2b,6943739.0
73f5465a-6eb6-49a6-8c81-621d10d9d5ed,31036656.0
26b8943d-dbb8-45db-bf0d-c1d28360a453,104256076.0
4224d04c-7225-4988-9341-cfc60ac1ec52,38476269.0
993f0da3-ad2e-4699-84fa-b912b3829ee4,10839514.0
a06c28f8-08b8-40da-a9a0-bf09c9e00fbc,2314307.0
487e9392-3fe2-4343-9ca8-37f823fca6b5,21529967.0
2120bd49-a90a-491e-b3ad-f6da9dde73d1,142257519.0
9ac9d8f0-a539-495f-bf89-ce268f1b8b73,11901484.0
042f3d8b-b3c5-426c-a4db-0dd9f76911b8,52715.0
14488dc7-35df-4205-8d6e-18f9cb75625f,164994.0
211ad632-b436-48a0-9046-04259376499d,102089.0
7c80b9e0-86a3-4c4c-978a-d9378e8e6ad8,33537.0
230b5f9b-bfa2-4fbe-a676-4ea30eebb51e,28571770.0
120a9d65-bd10-4389-9c94-fcb97218d876,14668522.0
b8c4b34c-db5b-4f37-94c5-26f27a1acb0c,7111024.0
29db4415-42c6-4f1b-8b4b-e8455d972e5d,93920.0
3420c599-966d-4c81-9815-c69bfb17c8fb,6163195.0
9b413751-8996-49b6-bb0c-000b5fbe0d28,5888926.0
62562dc8-23e5-4da5-bdbf-906f3a6d05c5,5445829.0
974e2af9-62d9-4eab-bc78-7231c71568c5,1972126.0
ae3b47ec-ebe2-44bc-af65-68b9623ab058,7531386.0
d3d5cb6b-9631-4e09-bebf-e517d51db3b2,54841552.0
b4241151-a623-4529-ac08-9ff297410543,48958159.0
5149d42b-d76b-4f62-8364-6ab82acc33f5,22409381.0
3e4f7e5a-3cfb-4134-8379-318469adff7c,37345935.0
c2021dca-4fad-40c2-b382-25da5a693cc5,591919.0
b9fe2dd3-f5fe-4462-9a5d-32e081e6a4ea,1467152.0
d6e8b61f-589a-4d3b-8d5d-5b01b31d44b6,9960487.0
628d4f12-6ebe-4fa9-b046-77ff0b894a4e,8236303.0
739a07bf-2166-445c-b1ac-768059d2f273,18028549.0
b7d2c8a1-fadb-4eb8-8d9b-169da8c1be57,23508428.0
144459b1-a367-4eef-8e8c-652116f0b192,53950935.0
da73b6d3-a1a7-4586-9dd5-444e552d8015,68414135.0
ea3985d9-6655-4b9a-bdd0-8ef2f84958c2,1291358.0
8d2f8efe-8fae-4c88-839a-0b03320469e9,7965055.0
01b52a3c-a75a-4f42-b184-34305d4b92a0,1218208.0
b33064fc-732f-4599-85a9-cbdf395390d5,11403800.0
edc297ee-aca6-446f-8797-e84ab4a59f11,80845215.0
d6a0dedd-6501-4a43-b5e4-5c8c35973324,39570125.0
b2bd9cd6-b873-4d4b-a65c-3a0e5f205659,44033874.0
e81d46e7-93f2-4ae4-a5b8-b618fae4f51a,6072475.0
32aadebc-ff17-40f7-9e6a-1277168074f9,64769452.0
e600889d-e5f5-4d57-9f6e-d6dff095fd93,1990.0
422480dc-3d74-4b94-a2a3-902313c032b9,39261.0
705f202e-e2d5-4b7f-ab41-8509628ace53,32832.0
af085006-7729-4e79-9a2b-9f40a11d6fe2,151049.0
5b17b022-744c-4883-bfa5-58c2da991464,102139.0
5f2039a5-3063-499b-8644-1936422b6b80,15227.0
7af42abe-4934-4c5a-b9d6-3eb248e2c486,26729.0
08ab33b7-787f-473c-b729-863357c05395,413538.0
ca5e3351-6732-4381-9e0c-ecfc83462991,909327.0
5160b495-578f-4339-b49f-339ed1d86d3b,22758.0
f19b956f-1070-4ae1-8f44-3d39de4fbf9f,2499.0
adbf7f82-2166-48ae-a2df-247cd7f4636c,23018.0
1e571c09-0164-44e9-a03c-31060af7b8bc,15678.0
5dabb952-2771-45b4-8f48-4888db7eeb12,29682.0
36f96e9f-53e2-4dd5-94ec-f00c0bc1f9fe,22394.0
5d75bbba-e3a4-46a1-acf6-1eed7888333a,14619.0
1596477b-f9c1-4976-918b-46341582d34b,873972.0
5a842aa7-496c-4c0a-a093-c32498e10d1a,206865.0
8bb566e9-a47c-4150-a161-bd7d8e72a576,78168.0
e13b18b2-8d02-46ac-bdec-b6fc1e9de647,255441.0
077abc6a-556d-4588-a8e8-0918166a1989,20729.0
7b1c9b31-ff9a-4b79-9e27-65456c200a40,43654.0
b7cd9c5b-bbd5-4fed-8471-fcf76caeaa0b,12630.0
8921285c-ddfa-4741-a14a-ef5d53a01529,74232.0
05b2245c-3a92-471f-8ebd-36938d546acf,65435.0
0740f4a8-cc68-4792-90d3-8acc7a03405d,868707.0
49c94b89-fa67-433f-992a-fa9c203afc0f,28117.0
5f450b4a-adfb-4c80-a819-727cd6de26e1,9917.0
630a8745-6a96-4fc7-8449-2563856ff6ec,9000.0
f7a75e22-6686-400c-bc71-e239b9e2cac3,43161.0
2a8d4393-d6bd-41de-b79e-bc7a86f9052e,9034.0
e1ef3000-883c-4491-aa8d-668e943fb9b1,8841.0
a89076b2-a96a-4c60-a4de-2cfc939c7664,10039107.0
04040245-b95b-4093-830c-e65cdb21fdf8,33254.0
1f40a6ba-2d07-488c-88c1-9ab497e29772,21428.0
584a2c77-0793-4b8b-8e60-4bd85ced04b9,5718.0
0c5bac2d-dbae-4e64-b312-81b9dd9c448a,34969.0
a1579b5b-552c-4e11-a7b2-3ccedf14e4d7,11195.0
724dbbfd-e9ed-42ad-a430-818b12c1ad40,16526.0
18b56804-7237-4db9-b632-2b41356c910f,3411307.0
4e74d30b-0309-4796-b187-fa0c9c03bf56,8127.0
776d28ee-8a61-4c9e-b328-613de2e8445e,57510.0
1fefb140-a751-4bd1-8040-ffcab8b2cf33,1398.0
99c372b9-d2e9-40d2-83ba-b3ed363773f4,1700.0
4270f545-44df-4bc5-8c9a-38d835f23212,3819.0
d8ebd4ea-214e-415f-93f7-58c5dedb9eda,3509.0
9a31a17c-e6f2-4ac2-9040-20e6133d378e,19234.0
a18a717b-9885-4d5a-8354-27eeeee0fac0,5712.0
4c19a8b1-cd63-4fc4-9542-8100f5a0d278,117406.0
3a005efe-1bd3-4b48-8b9c-a378d4cd463d,12023.0
8c8d9b84-1d19-4f8e-b23b-45dd85a4244d,32511.0
a84b72b7-bb7c-42ef-9131-398fa5603408,10246.0
3b8cd89c-825a-40b9-80f2-2b6acb6d7f5b,63257.0
65042117-1dca-47e8-b18b-d68041abb602,15165.0
c3c1fdd1-1492-4305-8898-4b965c9dad95,487.0
98ea6340-69ec-41d3-8fdb-04b521c0a315,130817.0
b3eade8c-75c2-4084-b69d-c87fd2d3c4ce,54495.0
e692e507-4fe4-494a-9861-43c141bf749d,383134.0
aa0bb991-de32-4521-9498-749d9ef1f934,293086.0
3d0da91d-bc76-46dd-9dbd-0146c963d7d4,45756.0
60e3495d-9c9a-412d-8efc-259dc24ea2bc,14508.0
bbc4969e-6210-4089-b2ef-0477a8995a3d,44729.0
2d9d316c-7f9e-4183-a029-9ef8bdad2d47,521202.0
9a0149a0-a372-458f-ad9c-cd3a8ebc9a8c,81784.0
dd3cf1fe-38b6-4d0e-bb3b-fdacb5269ded,18863.0
60f05338-f5c7-413a-8e6b-9f9023402b9a,830915.0
cc77dfa3-03e6-4fae-93d2-9f48710a0e85,11164.0
62aa4e54-20ff-4165-a965-9d18ca448b03,1748.0
a83d5b0f-1ed3-49ae-9384-bc7b71ceaa52,104009.0
76df506b-ec0c-4489-8fe7-f3f77138e2cb,45723.0
e244c415-6575-43ef-a0e9-fb4cee8dcbab,22095.0
88ab2fff-b81b-4e7e-b9f4-4ced34e39be9,654.0
f45f0026-e735-48ae-a928-7afb0f9492a5,7148.0
003b3536-56b0-4c8e-9255-c47689ab84d3,2138.0
8a3f1e82-31bb-4dce-862a-979272961bfc,324492.0
fb0d029d-6240-48fa-bb6a-136ba40ac157,783.0
c47ab7e6-3d2c-42ae-be0f-7392227a6645,85436.0
63ae21e0-d5e4-4760-a68c-a23ee23468db,13288.0
d1f50357-d806-450d-83a1-3f126ae3e6dc,4894.0
14dcf451-f2b0-4e39-b103-e5cb693d9714,63343.0
81a63bbc-4173-459e-864e-b3a0a4711139,1235072.0
de542612-8fb2-4214-8ca0-99373a76f0b1,8615.0
e026e5f0-b8d5-48d9-abd0-36e04451c60f,105882.0
e9211142-a808-439c-86d0-bcd3e997f226,66597.0
3213ce87-c0ca-454d-a433-9a36e7b17400,57961.0
5ee1d060-3377-402b-9462-313a1908104a,86111.0
657c5e20-8102-4530-b2cc-22e5fff40c74,30479.0
895d968f-06ae-44fd-89c1-5d29b8878f31,47244.0
b85d7273-9727-46cb-bc24-76c2c8ad9acb,10897.0
543f8766-e30c-41a1-a361-2ae00af829e4,12083.0
875bfe9b-e248-481b-8679-3717c4e6783e,272.0
a94d9f92-4883-4681-8e20-d3780d0f3c8c,92039.0
fa881fb3-62f4-4b40-a306-97edff113677,52646.0
7a6fc234-fb8e-40f8-ba80-20b8f15b6e05,60061.0
12be2de4-2960-49b0-949c-b3fcd8754dd3,29709.0
19ff361e-62bd-4793-8a98-497152a4ed36,1376.0
9597560e-861e-4a37-8f7e-77123260a804,24748.0
b0863f67-7332-478f-8e05-0888c9f5a129,23423.0
0336e278-2a4e-4e53-91f4-df4007534e7a,6860.0
369e2b08-f26c-4b7f-8947-8b79a44c4b7e,11800.0
535dd5f5-7c4d-4303-9898-267c3723f681,7044.0
2c2b270b-6b52-4201-8979-1aba923ef197,16720.0
a79bdb7b-ffd1-4687-b8ff-b6f1ca3ac7cd,5926.0
51eb59b9-a412-4d2e-bcb3-e7a11006dccc,12259.0
aef7dd0e-efaa-46a2-b499-7b8bb200302e,9947.0
be6408c1-6bb0-44e2-a585-13366d9fea3a,65084.0
52e39a53-96a3-4ad6-a38b-197a9d7316e7,14444.0
055746c2-223f-4c47-933c-d32d39264f49,6282.0
96af5f39-de90-4178-9883-1daf7298c3ab,3210.0
04c46d5d-d8fc-43b4-923b-65d627bdad62,57602.0
0bbe64d7-d74f-4d60-8329-b235dd380a7a,1252.0
229340e0-9205-413a-a011-14385e1e3796,40474.0
48ec9c87-a04b-4410-b4e4-a21dbff1284e,30073.0
05f21918-b8fe-4b81-9aed-78940e9d49ed,66618.0
e5ae4913-a7c5-4b7d-a4cb-00fa0838c7b8,58457.0
3dc90dd3-d0ff-4070-9d28-ea4c34f4def7,134510.0
c306519a-0188-4f27-9a73-6fbc416c10ad,36263.0
ff451e7b-94d6-4f27-bf01-e319b6248029,10253.0
09435bb0-f728-4dcb-b24c-5191691f79cc,97241.0
bc93ec7e-249b-4d55-9a3f-d77d5ebacea7,61056.0
4abf2240-2543-44dc-bc87-c60261bfb3c7,4873.0
4e1cbdbf-7089-4d9c-8811-b7c7c335888e,180742.0
f24c6731-0f1b-4a7b-a896-a3ba45f1668d,53948.0
7ee94576-4399-40b7-b9aa-1f61fb1c9e45,5213.0
cdeece7a-3342-42ae-ae46-458ae7a2cca4,103806.0
ccfb75ac-e109-427c-a3f1-b6b47c75ac35,3829.0
d624f907-4075-4b25-8a60-e121b6f8652f,7984.0
55c38989-e38d-4e7b-ac6c-117a7decb5bb,8910.0
b88bb9c5-de3c-460e-93a4-b6fb45e90cc6,46253.0
a2f590ca-decc-4a65-9b3f-4d47a20211e8,1518.0
8fd3ca28-9d50-46b2-ac42-93b91dbd2e22,85512.0
5cd50a9d-4007-4089-8b68-07cd6a47ae66,26937.0
fbaff97a-0de3-4d6f-8fec-cf8a6da39a2f,171517.0
1856eff6-9d4c-477b-8fc9-d424a1a7d6fc,4403.0
68bb2a00-f668-4c19-8fc6-6fc82c285e53,16177.0
2eac6442-b15e-411d-86ad-7a7d8e180303,7046.0
81639dd4-21ef-4679-b0db-c3a9b1d15d42,29579.0
a80d8244-ff69-4065-986b-1f9292c9a475,13639.0
d730c10f-4195-42d8-89fc-8cd99a049336,20211.0
97749ad7-9f93-4deb-a139-710124532b3c,5257.0
58320380-92ba-4a97-8da9-2c9ae199dd88,36649.0
16fd51b4-4e0e-49b9-8436-eaad8b115ebd,54019.0
d9a31a79-3668-4b65-b1ba-43b45db2c8b7,24763.0
70c6f3d2-f5ce-435d-9bc0-1264461db19d,5424.0
bd0c2ff0-1450-4ac4-9b10-93374f55d180,7397.0
9c293f97-3bbc-4777-9dc7-2e07aa114db1,817473.0
6fee4f85-25af-48c6-8288-a526ae5f3b5a,7629.0
1bcc3709-9447-4bb8-b16f-a5280e01b392,17526.0
83f9777b-9ef6-496d-ac48-a3d296619342,46718.0
393e8653-b7ec-490f-a0c5-3f97d1c0fc25,14284.0
59f3b79e-2efa-42e8-a192-9ffe077a2757,162809.0
b19eb9a8-3963-4a7a-9700-3cf4ab427d1a,19983.0
55f4e391-73a3-4d99-b1e3-1348d53522b0,96387.0
6ff6afda-628e-43f9-88d7-3b8ab4bbdb21,17958.0
800f5557-a886-409e-9be2-28492cb1370c,50991.0
0118a921-f1fd-4f25-87fb-a81cacb78c51,19465.0
236f61a6-fbdb-4351-aa1c-2d1e0d4d72bc,8806.0
0a89c62b-3a18-434e-ae4b-da0c0acdbb0c,28618.0
aa1c6ef6-9ee5-45f7-819c-e95f0763eb06,72971.0
9ab9ca2e-3eb7-4474-b47d-8312c0af3410,20866.0
c3651d09-fdc0-4a14-ac00-9d38f7e85ffd,17258.0
160c7189-b210-42b2-8826-263b268fa93c,44231.0
6b9deaaa-6a35-4090-b7f1-3f5ff90ca016,64222.0
0b821d3e-b808-43d5-92a7-a2e9027e5858,3036.0
e75af873-d781-486c-b859-ca2f712d5072,766573.0
1d959605-c3a4-4569-9c54-0a847657414c,51054.0
7ef02efc-0cd8-45f7-bc60-578bfd641121,1496770.0
221750ee-b549-415b-be21-286bb84d588c,4556.0
45ada141-e6c5-43f2-a096-a76ede25c4de,21772.0
cb6ce6ef-c9e7-423e-9557-22969804cd0c,40711.0
2c87d08c-b290-477f-8070-023093d9256c,38158.0
3cb49486-db1b-4933-b146-24634371e982,8201.0
8da75aba-a5e4-4042-9634-86065618e4ce,28762.0
daf174bb-a176-4ab4-bf50-c4f263a43598,86215.0
773f3c59-d16d-47a3-8166-5daa9d6a1986,109424.0
ee418002-6805-40bc-96ac-61f652aa36f1,136154.0
37cdc86b-8207-4262-b101-ac87b10ab19f,28201.0
185a44de-db9a-4bdf-bbf4-0520506cc767,36643.0
3c01bca2-35e7-44ec-9ad9-44319d366c80,391911.0
471a9a98-21d9-4df5-ba6d-c5bc0ec918c2,130625.0
ec32d21e-7d80-4d46-9c5d-823f7e3fbf8f,106221.0
16f696f6-76a5-4245-9df5-dcb7fc795cbb,46994.0
b4cddc6b-f095-46e6-b325-007cc3d500b3,42478.0
43c107ad-a8ef-4fcf-92fe-b6ae2a29026e,5361.0
9a036902-e231-46fb-8e6a-a7799b741e4f,2726.0
9bac7567-9c28-4c99-929a-750cf4d1b1c7,113605.0
1d4aaaaa-e91b-453c-93d3-b08ab23aa231,5771.0
3147473c-a809-4cf5-b3c4-f6cbcff6378f,33739.0
6e5de557-a875-4909-bfd5-e72ddd45133b,3898.0
2109c5e3-f0a3-4f31-acdc-f1a13f7ffaa6,21547.0
13fec46b-e56f-47a7-a874-22a053795eb1,3138.0
45a17123-c3fb-4092-b1e3-2e3e4d125e1c,12562.0
d4d68f0e-5202-4bbc-a464-ad7ef8f57ba0,22573.0
23973680-b9a1-41e8-930d-e37a6a1bdc96,2013.0
9d261002-9fd4-4baa-b88f-7c1413d0dec5,25069.0
2d94fca8-10af-4df4-84d5-29bdd9dde51e,9416.0
312b06ba-eeff-4c76-b566-ef4e5696cb57,24511.0
ff9a12c5-5030-4f8a-8e13-89a5a5c93b81,12359.0
dc110311-36d5-4b63-b3dd-e480ac1e1129,1257584.0
7b882bce-278a-4c3e-a5e5-a3a82a7dd92e,6243.0
facd74d4-7987-4a7a-9394-679bd5bddcaa,164542.0
d2b3b371-c072-4179-8bad-79954e08341e,52605.0
d61ceaf1-006f-43ad-ac53-fb419fc453c2,33610.0
b962c9b4-7bd5-479e-818a-0472350f7cbb,43538.0
398b4e35-6cf1-4dbc-9abf-5df854b3d544,17252.0
26a909fd-cf6d-470d-93b5-cf46d7153bcd,6459.0
7761d8b4-1978-4e7e-8ac1-d18dec11f454,72259.0
8f620759-2c0b-4a82-9e1b-6b9dc8148c36,14865.0
49138aba-51f4-4f68-b755-8261e79db74a,53484.0
c0e03ea1-8408-4e1f-8063-7f8f8513cf86,550321.0
3b801314-006e-476c-8f37-a8db7e211ec0,26559.0
26f238f1-e6b3-4d54-b11f-830cd58cf12e,119992.0
4637e0fe-37d4-48da-98ad-56e2eef7ca87,798975.0
6b5524bc-cf75-4b7a-861e-804991e15dd2,193134.0
c0c612ab-52e4-41ca-93e9-980e1b2bce6b,23528.0
be307598-d1e3-4b21-a49f-3665b3dc3377,64979.0
f3ad53a9-72f5-4d03-8910-bad0c35fde8b,37432.0
726d8e07-f243-4118-8ae9-f42ec6660dc1,42168.0
53057a02-9b7c-434d-927e-a9c05368c108,5346.0
f37f1293-e1f2-418b-a683-44ab6a6cc1b3,6704.0
d4866238-d405-45a0-9763-248860b14073,55178.0
22fe3f81-2834-4d4b-8765-609ed71fdd68,170872.0
aa0128e1-904d-4838-ad12-39c446324636,27812.0
96bc7d7e-3106-424b-a149-fa12e60db126,10751.0
3af66821-aafb-4cba-9b80-80d00f6aeed6,40889.0
4c457a3e-58b7-45a2-b82d-b67a024f48ec,25110.0
3571fb80-564a-49d9-bdea-be1c42014908,27036.0
0559e656-a4f7-4301-a239-085c5f1fbeec,421164.0
7af9d4d1-2536-42c6-b7f0-347085cbd716,43009.0
9f99fc76-2483-4572-bea2-61e718151a2a,69685.0
cf718e88-9bc2-44d6-ba8c-84c0fcf4b4f5,16338.0
2e7de440-3c4c-4a54-9b6c-7001ebfdc24a,16695.0
eec29231-ff42-4375-abea-76ac762e7673,55535.0
c4fd4540-9d40-4abd-8f51-56b843623e8d,7805.0
61fd738c-9712-46c4-8cea-1e2eba80b1a5,5399.0
df0cd801-946b-4007-80e7-481c98a83bf4,7306.0
87c2e8db-f8a3-433f-a819-f792e13e5330,25449.0
9b1e553c-2230-450c-aeb6-21abb018400c,92729.0
b0ff6ed2-6fc7-4510-988e-b31522cf2b33,6614.0
4241e3a6-b29c-4a67-b31a-662dd8e68fb9,19974.0
7e374d02-7ab4-4058-96f2-4e5a877281d9,149527.0
b02b1ad3-fc01-4099-8023-4275592592be,179746.0
d42f551d-1a04-412e-8054-15bfadb50a28,23390.0
41271177-3d27-4aa4-9fd0-3c2934ea6ac5,13392.0
5dd3a9bd-96f1-4c62-ab5e-eae25293075f,37677.0
3765800d-692e-446b-86c7-4694ab84017f,289430.0
f043a803-8057-4c73-940b-bb5d190200c9,160830.0
41b7c663-7cb7-4392-aa38-1d0cb620635f,4300.0
5fb374e7-60fd-47f0-9b68-3ac324f3c395,86085.0
2ad826e0-32e6-4c63-b0c2-4c6acdad2382,68122.0
a9b4e2ed-1817-4497-8892-4a443bd912cd,25427.0
c417ae41-512a-4c86-9bbb-89943ba8ebd8,67843.0
7930cf83-ad18-4c0b-b4f8-1565c07ec998,20183.0
75e5b417-1b3b-49ce-8c01-3c46d69a2ff6,6089.0
5cbf74cb-27a7-4562-8b0b-2fd9bdc6a5b4,5003.0
5d7aab77-0578-4f59-88fc-773a925572e5,38818.0
91da7b20-53f9-485d-9465-377a59d11448,35516.0
b39f758f-0814-4746-a943-218a93990aca,19189.0
a238ed17-7c6d-4983-8e83-9ce12d7ed99b,51153.0
2fe61d32-6558-4109-a323-4185636b6634,2964.0
96525210-834a-45c4-ac81-037667b2694a,2648.0
c5e940bb-3567-4064-8720-f6b50ce841bf,32708.0
9fd9d42b-ec05-42b5-bf72-d51aa37709b7,14883.0
cfd87e84-bf7a-428e-9599-bcda227dace9,14176.0
